Personnes et corps	🧕🏼	woman with headscarf: medium-light skin tone
Personnes et corps	🧕🏽	woman with headscarf: medium skin tone
Personnes et corps	🧕🏾	woman with headscarf: medium-dark skin tone
Personnes et corps	🧕🏿	woman with headscarf: dark skin tone
Personnes et corps	🤵	person in tuxedo
Personnes et corps	🤵🏻	person in tuxedo: light skin tone
Personnes et corps	🤵🏼	person in tuxedo: medium-light skin tone
Personnes et corps	🤵🏽	person in tuxedo: medium skin tone
Personnes et corps	🤵🏾	person in tuxedo: medium-dark skin tone
Personnes et corps	🤵🏿	person in tuxedo: dark skin tone
Personnes et corps	🤵‍♂️	man in tuxedo
Personnes et corps	🤵🏻‍♂️	man in tuxedo: light skin tone
Personnes et corps	🤵🏼‍♂️	man in tuxedo: medium-light skin tone
Personnes et corps	🤵🏽‍♂️	man in tuxedo: medium skin tone
Personnes et corps	🤵🏾‍♂️	man in tuxedo: medium-dark skin tone
Personnes et corps	🤵🏿‍♂️	man in tuxedo: dark skin tone
Personnes et corps	🤵‍♀️	woman in tuxedo
Personnes et corps	🤵🏻‍♀️	woman in tuxedo: light skin tone
Personnes et corps	🤵🏼‍♀️	woman in tuxedo: medium-light skin tone
Personnes et corps	🤵🏽‍♀️	woman in tuxedo: medium skin tone
Personnes et corps	🤵🏾‍♀️	woman in tuxedo: medium-dark skin tone
Personnes et corps	🤵🏿‍♀️	woman in tuxedo: dark skin tone
Personnes et corps	👰	person with veil
Personnes et corps	👰🏻	person with veil: light skin tone
Personnes et corps	👰🏼	person with veil: medium-light skin tone
Personnes et corps	👰🏽	person with veil: medium skin tone
Personnes et corps	👰🏾	person with veil: medium-dark skin tone
Personnes et corps	👰🏿	person with veil: dark skin tone
Personnes et corps	👰‍♂️	man with veil
Personnes et corps	👰🏻‍♂️	man with veil: light skin tone
Personnes et corps	👰🏼‍♂️	man with veil: medium-light skin tone
Personnes et corps	👰🏽‍♂️	man with veil: medium skin tone
Personnes et corps	👰🏾‍♂️	man with veil: medium-dark skin tone
Personnes et corps	👰🏿‍♂️	man with veil: dark skin tone
Personnes et corps	👰‍♀️	woman with veil
Personnes et corps	👰🏻‍♀️	woman with veil: light skin tone
Personnes et corps	👰🏼‍♀️	woman with veil: medium-light skin tone
Personnes et corps	👰🏽‍♀️	woman with veil: medium skin tone
Personnes et corps	👰🏾‍♀️	woman with veil: medium-dark skin tone
Personnes et corps	👰🏿‍♀️	woman with veil: dark skin tone
Personnes et corps	🤰	pregnant woman
Personnes et corps	🤰🏻	pregnant woman: light skin tone
Personnes et corps	🤰🏼	pregnant woman: medium-light skin tone
Personnes et corps	🤰🏽	pregnant woman: medium skin tone
Personnes et corps	🤰🏾	pregnant woman: medium-dark skin tone
Personnes et corps	🤰🏿	pregnant woman: dark skin tone
Personnes et corps	🫃	pregnant man
Personnes et corps	🫃🏻	pregnant man: light skin tone
Personnes et corps	🫃🏼	pregnant man: medium-light skin tone
Personnes et corps	🫃🏽	pregnant man: medium skin tone
Personnes et corps	🫃🏾	pregnant man: medium-dark skin tone
Personnes et corps	🫃🏿	pregnant man: dark skin tone
Personnes et corps	🫄	pregnant person
Personnes et corps	🫄🏻	pregnant person: light skin tone
Personnes et corps	🫄🏼	pregnant person: medium-light skin tone
Personnes et corps	🫄🏽	pregnant person: medium skin tone
Personnes et corps	🫄🏾	pregnant person: medium-dark skin tone
Personnes et corps	🫄🏿	pregnant person: dark skin tone
Personnes et corps	🤱	breast-feeding
Personnes et corps	🤱🏻	breast-feeding: light skin tone
Personnes et corps	🤱🏼	breast-feeding: medium-light skin tone
Personnes et corps	🤱🏽	breast-feeding: medium skin tone
Personnes et corps	🤱🏾	breast-feeding: medium-dark skin tone
Personnes et corps	🤱🏿	breast-feeding: dark skin tone
Personnes et corps	👩‍🍼	woman feeding baby
Personnes et corps	👩🏻‍🍼	woman feeding baby: light skin tone
Personnes et corps	👩🏼‍🍼	woman feeding baby: medium-light skin tone
Personnes et corps	👩🏽‍🍼	woman feeding baby: medium skin tone
Personnes et corps	👩🏾‍🍼	woman feeding baby: medium-dark skin tone
Personnes et corps	👩🏿‍🍼	woman feeding baby: dark skin tone
Personnes et corps	👨‍🍼	man feeding baby
Personnes et corps	👨🏻‍🍼	man feeding baby: light skin tone
Personnes et corps	👨🏼‍🍼	man feeding baby: medium-light skin tone
Personnes et corps	👨🏽‍🍼	man feeding baby: medium skin tone
Personnes et corps	👨🏾‍🍼	man feeding baby: medium-dark skin tone
Personnes et corps	👨🏿‍🍼	man feeding baby: dark skin tone
Personnes et corps	🧑‍🍼	person feeding baby
Personnes et corps	🧑🏻‍🍼	person feeding baby: light skin tone
Personnes et corps	🧑🏼‍🍼	person feeding baby: medium-light skin tone
Personnes et corps	🧑🏽‍🍼	person feeding baby: medium skin tone
Personnes et corps	🧑🏾‍🍼	person feeding baby: medium-dark skin tone
Personnes et corps	🧑🏿‍🍼	person feeding baby: dark skin tone
Personnes et corps	👼	baby angel
Personnes et corps	👼🏻	baby angel: light skin tone
Personnes et corps	👼🏼	baby angel: medium-light skin tone
Personnes et corps	👼🏽	baby angel: medium skin tone
Personnes et corps	👼🏾	baby angel: medium-dark skin tone
Personnes et corps	👼🏿	baby angel: dark skin tone
Personnes et corps	🎅	Santa Claus
Personnes et corps	🎅🏻	Santa Claus: light skin tone
Personnes et corps	🎅🏼	Santa Claus: medium-light skin tone
Personnes et corps	🎅🏽	Santa Claus: medium skin tone
Personnes et corps	🎅🏾	Santa Claus: medium-dark skin tone
Personnes et corps	🎅🏿	Santa Claus: dark skin tone
Personnes et corps	🤶	Mrs. Claus
Personnes et corps	🤶🏻	Mrs. Claus: light skin tone
Personnes et corps	🤶🏼	Mrs. Claus: medium-light skin tone
Personnes et corps	🤶🏽	Mrs. Claus: medium skin tone
Personnes et corps	🤶🏾	Mrs. Claus: medium-dark skin tone
Personnes et corps	🤶🏿	Mrs. Claus: dark skin tone
Personnes et corps	🧑‍🎄	Mx Claus
Personnes et corps	🧑🏻‍🎄	Mx Claus: light skin tone
Personnes et corps	🧑🏼‍🎄	Mx Claus: medium-light skin tone
Personnes et corps	🧑🏽‍🎄	Mx Claus: medium skin tone
Personnes et corps	🧑🏾‍🎄	Mx Claus: medium-dark skin tone
Personnes et corps	🧑🏿‍🎄	Mx Claus: dark skin tone
Personnes et corps	🦸	superhero
Personnes et corps	🦸🏻	superhero: light skin tone
Personnes et corps	🦸🏼	superhero: medium-light skin tone
Personnes et corps	🦸🏽	superhero: medium skin tone
Personnes et corps	🦸🏾	superhero: medium-dark skin tone
Personnes et corps	🦸🏿	superhero: dark skin tone
Personnes et corps	🦸‍♂️	man superhero
Personnes et corps	🦸🏻‍♂️	man superhero: light skin tone
Personnes et corps	🦸🏼‍♂️	man superhero: medium-light skin tone
Personnes et corps	🦸🏽‍♂️	man superhero: medium skin tone
Personnes et corps	🦸🏾‍♂️	man superhero: medium-dark skin tone
Personnes et corps	🦸🏿‍♂️	man superhero: dark skin tone
Personnes et corps	🦸‍♀️	woman superhero
Personnes et corps	🦸🏻‍♀️	woman superhero: light skin tone
Personnes et corps	🦸🏼‍♀️	woman superhero: medium-light skin tone
Personnes et corps	🦸🏽‍♀️	woman superhero: medium skin tone
Personnes et corps	🦸🏾‍♀️	woman superhero: medium-dark skin tone
Personnes et corps	🦸🏿‍♀️	woman superhero: dark skin tone
Personnes et corps	🦹	supervillain
Personnes et corps	🦹🏻	supervillain: light skin tone
Personnes et corps	🦹🏼	supervillain: medium-light skin tone
Personnes et corps	🦹🏽	supervillain: medium skin tone
Personnes et corps	🦹🏾	supervillain: medium-dark skin tone
Personnes et corps	🦹🏿	supervillain: dark skin tone
Personnes et corps	🦹‍♂️	man supervillain
Personnes et corps	🦹🏻‍♂️	man supervillain: light skin tone
Personnes et corps	🦹🏼‍♂️	man supervillain: medium-light skin tone
Personnes et corps	🦹🏽‍♂️	man supervillain: medium skin tone
Personnes et corps	🦹🏾‍♂️	man supervillain: medium-dark skin tone
Personnes et corps	🦹🏿‍♂️	man supervillain: dark skin tone
Personnes et corps	🦹‍♀️	woman supervillain
Personnes et corps	🦹🏻‍♀️	woman supervillain: light skin tone
Personnes et corps	🦹🏼‍♀️	woman supervillain: medium-light skin tone
Personnes et corps	🦹🏽‍♀️	woman supervillain: medium skin tone
Personnes et corps	🦹🏾‍♀️	woman supervillain: medium-dark skin tone
Personnes et corps	🦹🏿‍♀️	woman supervillain: dark skin tone
Personnes et corps	🧙	mage
Personnes et corps	🧙🏻	mage: light skin tone
Personnes et corps	🧙🏼	mage: medium-light skin tone
Personnes et corps	🧙🏽	mage: medium skin tone
Personnes et corps	🧙🏾	mage: medium-dark skin tone
Personnes et corps	🧙🏿	mage: dark skin tone
Personnes et corps	🧙‍♂️	man mage
Personnes et corps	🧙🏻‍♂️	man mage: light skin tone
Personnes et corps	🧙🏼‍♂️	man mage: medium-light skin tone
Personnes et corps	🧙🏽‍♂️	man mage: medium skin tone
Personnes et corps	🧙🏾‍♂️	man mage: medium-dark skin tone
Personnes et corps	🧙🏿‍♂️	man mage: dark skin tone
Personnes et corps	🧙‍♀️	woman mage
Personnes et corps	🧙🏻‍♀️	woman mage: light skin tone
Personnes et corps	🧙🏼‍♀️	woman mage: medium-light skin tone
Personnes et corps	🧙🏽‍♀️	woman mage: medium skin tone
Personnes et corps	🧙🏾‍♀️	woman mage: medium-dark skin tone
Personnes et corps	🧙🏿‍♀️	woman mage: dark skin tone
Personnes et corps	🧚	fairy
Personnes et corps	🧚🏻	fairy: light skin tone
Personnes et corps	🧚🏼	fairy: medium-light skin tone
Personnes et corps	🧚🏽	fairy: medium skin tone
Personnes et corps	🧚🏾	fairy: medium-dark skin tone
Personnes et corps	🧚🏿	fairy: dark skin tone
Personnes et corps	🧚‍♂️	man fairy
Personnes et corps	🧚🏻‍♂️	man fairy: light skin tone
Personnes et corps	🧚🏼‍♂️	man fairy: medium-light skin tone
Personnes et corps	🧚🏽‍♂️	man fairy: medium skin tone
Personnes et corps	🧚🏾‍♂️	man fairy: medium-dark skin tone
Personnes et corps	🧚🏿‍♂️	man fairy: dark skin tone
Personnes et corps	🧚‍♀️	woman fairy
Personnes et corps	🧚🏻‍♀️	woman fairy: light skin tone
Personnes et corps	🧚🏼‍♀️	woman fairy: medium-light skin tone
Personnes et corps	🧚🏽‍♀️	woman fairy: medium skin tone
Personnes et corps	🧚🏾‍♀️	woman fairy: medium-dark skin tone
Personnes et corps	🧚🏿‍♀️	woman fairy: dark skin tone
Personnes et corps	🧛	vampire
Personnes et corps	🧛🏻	vampire: light skin tone
Personnes et corps	🧛🏼	vampire: medium-light skin tone
Personnes et corps	🧛🏽	vampire: medium skin tone
Personnes et corps	🧛🏾	vampire: medium-dark skin tone
Personnes et corps	🧛🏿	vampire: dark skin tone
Personnes et corps	🧛‍♂️	man vampire
Personnes et corps	🧛🏻‍♂️	man vampire: light skin tone
Personnes et corps	🧛🏼‍♂️	man vampire: medium-light skin tone
Personnes et corps	🧛🏽‍♂️	man vampire: medium skin tone
Personnes et corps	🧛🏾‍♂️	man vampire: medium-dark skin tone
Personnes et corps	🧛🏿‍♂️	man vampire: dark skin tone
Personnes et corps	🧛‍♀️	woman vampire
Personnes et corps	🧛🏻‍♀️	woman vampire: light skin tone
Personnes et corps	🧛🏼‍♀️	woman vampire: medium-light skin tone
Personnes et corps	🧛🏽‍♀️	woman vampire: medium skin tone
Personnes et corps	🧛🏾‍♀️	woman vampire: medium-dark skin tone
Personnes et corps	🧛🏿‍♀️	woman vampire: dark skin tone
Personnes et corps	🧜	merperson
Personnes et corps	🧜🏻	merperson: light skin tone
Personnes et corps	🧜🏼	merperson: medium-light skin tone
Personnes et corps	🧜🏽	merperson: medium skin tone
Personnes et corps	🧜🏾	merperson: medium-dark skin tone
Personnes et corps	🧜🏿	merperson: dark skin tone
Personnes et corps	🧜‍♂️	merman
Personnes et corps	🧜🏻‍♂️	merman: light skin tone
Personnes et corps	🧜🏼‍♂️	merman: medium-light skin tone
Personnes et corps	🧜🏽‍♂️	merman: medium skin tone
Personnes et corps	🧜🏾‍♂️	merman: medium-dark skin tone
Personnes et corps	🧜🏿‍♂️	merman: dark skin tone
Personnes et corps	🧜‍♀️	mermaid
Personnes et corps	🧜🏻‍♀️	mermaid: light skin tone
Personnes et corps	🧜🏼‍♀️	mermaid: medium-light skin tone
Personnes et corps	🧜🏽‍♀️	mermaid: medium skin tone
Personnes et corps	🧜🏾‍♀️	mermaid: medium-dark skin tone
Personnes et corps	🧜🏿‍♀️	mermaid: dark skin tone
Personnes et corps	🧝	elf
Personnes et corps	🧝🏻	elf: light skin tone
Personnes et corps	🧝🏼	elf: medium-light skin tone
Personnes et corps	🧝🏽	elf: medium skin tone
Personnes et corps	🧝🏾	elf: medium-dark skin tone
Personnes et corps	🧝🏿	elf: dark skin tone
Personnes et corps	🧝‍♂️	man elf
Personnes et corps	🧝🏻‍♂️	man elf: light skin tone
Personnes et corps	🧝🏼‍♂️	man elf: medium-light skin tone
Personnes et corps	🧝🏽‍♂️	man elf: medium skin tone
Personnes et corps	🧝🏾‍♂️	man elf: medium-dark skin tone
Personnes et corps	🧝🏿‍♂️	man elf: dark skin tone
Personnes et corps	🧝‍♀️	woman elf
Personnes et corps	🧝🏻‍♀️	woman elf: light skin tone
Personnes et corps	🧝🏼‍♀️	woman elf: medium-light skin tone
Personnes et corps	🧝🏽‍♀️	woman elf: medium skin tone
Personnes et corps	🧝🏾‍♀️	woman elf: medium-dark skin tone
